StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,prolificid,moral_concern_1_1,moral_concern_1_2,moral_concern_1_3,moral_concern_1_4,moral_concern_1_5,moral_concern_1_6,moral_concern_1_7,moral_concern_1_8,moral_concern_1_9,moral_concern_1_10,moral_concern_1_11,moral_concern_1_12,moral_concern_1_13,moral_concern_1_14,moral_concern_1_15,moral_concern_1_16,moral_concern_1_17,moral_concern_1_18,moral_concern_1_19,moral_concern_1_20,moral_concern_1_21,moral_concern_1_22,moral_concern_1_23,moral_concern_1_24,moral_concern_1_25,moral_concern_1_26,moral_concern_1_27,moral_concern_1_28,moral_concern_1_29,moral_concern_1_30,moral_concern_1_31,moral_concern_1_32,moral_concern_1_33,moral_concern_1_34,moral_concern_1_35,moral_concern_1_36,moral_concern_1_37,moral_concern_1_38,moral_concern_1_39,moral_concern_1_40,moral_concern_1_41,moral_concern_1_42,moral_concern_1_43,moral_concern_1_44,moral_concern_1_45,moral_concern_1_46,moral_concern_1_47,moral_concern_1_48,moral_concern_1_49,moral_concern_1_50,moral_concern_1_51,moral_concern_1_52,moral_concern_1_53,moral_concern_1_54,moral-concern_2_1,moral-concern_2_2,moral-concern_2_3,moral-concern_2_4,moral-concern_2_5,moral-concern_2_6,moral-concern_2_7,moral-concern_2_8,moral-concern_2_9,moral-concern_2_10,moral-concern_2_11,moral-concern_2_12,moral-concern_2_13,moral-concern_2_14,moral-concern_2_15,moral-concern_2_16,moral-concern_2_17,moral-concern_2_18,moral-concern_2_19,moral-concern_2_20,moral-concern_2_21,moral-concern_2_22,moral-concern_2_23,moral-concern_2_24,moral-concern_2_25,moral-concern_2_26,moral-concern_2_27,moral-concern_2_28,moral-concern_2_29,moral-concern_2_30,moral-concern_2_31,moral-concern_2_32,moral-concern_2_33,moral-concern_2_34,moral-concern_2_35,moral-concern_2_36,moral-concern_2_37,moral-concern_2_38,moral-concern_2_39,moral-concern_2_40,moral-concern_2_41,moral-concern_2_42,moral-concern_2_43,moral-concern_2_44,moral-concern_2_45,moral-concern_2_46,moral-concern_2_47,moral-concern_2_48,moral-concern_2_49,moral-concern_2_50,moral-concern_2_51,moral-concern_2_52,moral-concern_2_53,moral-concern_2_54,reduce_meat_1,reduce_meat_2,reduce_meat_3,reduce_meat_4,reduce_meat_5,reduce_meat_6,reduce_meat_7,reduce_meat_8,reduce_meat_9,reduce_meat_10,diet,diet_5_TEXT,breakfast_meat,lunch_meat,dinner_meat,age,gender,gender_9_TEXT,nationality,religious,politics,comment
09-04-21 17:20,09-04-21 17:24,0,100,221,1,09-04-21 17:24,R_1loUSWaoJehIf49,NA,NA,NA,NA,anonymous,EN,57a887ba82f7f90001eeaa04,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,1,1,1,1,,1,5,5,33,0,,183,0,0,
09-04-21 17:17,09-04-21 17:24,0,100,389,1,09-04-21 17:24,R_30tOYBpLG57wud7,NA,NA,NA,NA,anonymous,EN,5ed0bd00871f7019f65bad78,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,9,8,1,1,1,5,3,3,4,5,4,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,9,8,1,1,1,3,3,3,5,5,3,2,2,2,2,2,2,2,2,2,2,4,,1,1,1,35,1,,183,0,-1,
09-04-21 17:14,09-04-21 17:24,0,100,571,1,09-04-21 17:24,R_1K2TVFrRwjZ0muz,NA,NA,NA,NA,anonymous,EN,5c26bc552c45d4000148f85d,9,5,7,6,5,7,8,4,8,6,6,6,6,5,5,6,6,5,6,7,7,7,6,6,5,5,5,5,5,7,3,7,9,8,6,7,6,8,7,6,8,7,8,8,9,4,2,2,6,5,6,6,5,7,8,4,5,6,6,7,6,5,6,6,6,6,5,6,3,8,6,4,4,4,7,4,7,6,5,4,5,5,6,6,9,8,9,7,8,7,7,4,6,4,5,6,7,8,8,3,1,2,6,7,6,5,6,6,2,2,2,2,1,1,1,1,1,1,1,,3,6,5,25,0,,183,0,-1,
09-04-21 17:18,09-04-21 17:24,0,100,360,1,09-04-21 17:24,R_Cel0Ke50ZN1VE1H,NA,NA,NA,NA,anonymous,EN,5f50f0ce14987328c134c530,9,9,9,9,9,9,9,9,9,9,9,8,9,8,5,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,9,9,8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,2,2,4,,1,1,1,25,0,,183,0,-2,
09-04-21 17:16,09-04-21 17:24,0,100,495,1,09-04-21 17:24,R_33eiLEtm4FR8t6W,NA,NA,NA,NA,anonymous,EN,5fecf6c8b289afa4d7e6ef16,9,7,8,5,6,6,5,6,5,5,4,9,1,3,1,4,7,3,4,6,5,6,5,3,4,3,5,5,5,7,9,9,9,7,6,6,8,6,7,6,9,6,9,9,7,3,3,1,6,7,6,7,6,7,7,5,5,6,6,5,8,4,4,3,6,7,2,2,2,4,6,4,3,6,7,6,5,4,3,2,3,6,6,6,9,9,8,6,5,4,7,4,7,4,7,6,9,6,8,2,2,1,5,6,4,7,6,5,2,2,2,2,2,2,2,2,2,2,1,,1,3,5,19,0,,183,0,-1,
09-04-21 17:18,09-04-21 17:24,0,100,371,1,09-04-21 17:24,R_3khyuIcSslAwRYe,NA,NA,NA,NA,anonymous,EN,59b577e309494b0001313c6f,3,2,2,2,2,3,2,3,2,2,2,2,1,1,1,3,1,1,2,2,3,2,3,1,1,1,2,3,6,3,9,9,9,7,5,7,7,8,7,7,7,7,8,7,5,2,1,4,2,1,1,1,3,1,5,2,4,3,3,4,2,3,3,1,1,1,1,1,1,2,1,1,1,1,5,1,2,1,1,1,1,3,7,5,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,5,6,6,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,,1,5,6,65,1,,183,0,-1,no thank you
09-04-21 17:19,09-04-21 17:24,0,100,314,1,09-04-21 17:24,R_2EbAUIGTVsGDSOY,NA,NA,NA,NA,anonymous,EN,5df152a654e2f006cac9ef82,9,9,9,7,8,8,7,8,8,6,8,9,1,7,6,6,8,7,7,9,8,8,9,7,7,2,8,9,9,8,8,9,9,8,8,8,8,7,8,8,8,8,8,8,8,1,1,1,8,8,8,8,8,7,9,9,9,8,8,8,8,8,8,5,8,9,1,6,2,5,8,7,7,8,8,8,8,8,7,2,8,8,8,8,9,9,9,8,8,8,8,6,8,8,8,8,8,8,8,1,1,1,8,8,8,8,8,7,2,2,2,2,2,2,2,2,1,1,1,,1,3,6,60,1,,183,0,-2,
09-04-21 17:20,09-04-21 17:25,0,100,296,1,09-04-21 17:25,R_9HnJBPiIzIQxEm5,NA,NA,NA,NA,anonymous,EN,59ee44b13e4b5a00016aa99b,9,7,6,7,5,6,7,4,6,2,7,6,3,4,6,2,4,3,3,8,6,6,4,5,4,5,6,7,5,7,9,9,9,5,7,7,7,3,3,4,5,7,7,6,5,1,1,1,4,4,5,2,4,3,8,5,7,7,6,6,5,4,6,2,6,3,3,4,2,5,5,3,5,6,6,5,4,6,5,4,3,5,4,8,9,9,9,8,7,7,6,3,4,4,8,7,6,7,6,1,1,1,5,6,6,2,4,5,2,2,2,2,2,2,2,2,1,1,1,,1,1,2,45,0,,183,0,-1,
09-04-21 17:20,09-04-21 17:25,0,100,302,1,09-04-21 17:25,R_0dBEXmNPbOmEPqV,NA,NA,NA,NA,anonymous,EN,5e70be3babed1d041047b5ae,6,6,6,6,6,6,6,6,6,6,6,4,4,5,3,5,5,5,6,6,7,6,6,6,6,3,6,6,7,7,8,8,8,8,8,8,8,7,8,7,7,8,8,8,8,7,7,7,6,4,3,5,5,4,6,6,6,6,6,6,5,6,6,6,6,5,6,6,5,6,6,6,6,6,7,6,6,6,6,4,6,6,7,7,8,8,8,8,8,8,8,7,8,7,7,8,8,8,8,7,7,7,5,5,4,7,6,6,2,2,1,1,1,1,1,1,1,1,5,"I only eat fish ~1/week, otherwise veggie. When deciding on meat reduction was thinking hopw much less fish i'd eat",1,2,2,26,1,,183,0,-2,When thinking about meat i included fish (perhaps make explicit if this is what you wnat/not)
09-04-21 17:19,09-04-21 17:25,0,100,352,1,09-04-21 17:25,R_3Hk4VMvH9ijh17j,NA,NA,NA,NA,anonymous,EN,5ea9655b8c8ec80576d7ea17,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,1,2,8,8,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,,1,3,4,19,1,,183,0,0,
09-04-21 17:19,09-04-21 17:25,0,100,381,1,09-04-21 17:25,R_1fmj0GxqXKW7j4Q,NA,NA,NA,NA,anonymous,EN,5deae08fe4f84020dfafac72,9,9,9,9,9,7,8,8,7,8,7,6,3,2,2,7,6,3,4,9,9,7,7,4,6,3,6,8,9,8,8,9,9,6,5,5,6,5,5,5,6,6,7,8,6,1,1,1,6,5,5,8,7,6,9,9,9,9,9,9,9,9,9,7,6,7,3,4,3,6,6,3,6,9,9,7,7,5,6,4,7,8,9,9,9,9,9,5,5,5,6,5,5,5,6,7,6,6,7,1,1,1,6,5,6,7,6,6,2,2,2,2,2,2,2,2,1,1,1,,2,2,6,31,1,,183,0,0,
09-04-21 17:21,09-04-21 17:25,0,100,278,1,09-04-21 17:25,R_3IbhvennZJbOfIf,NA,NA,NA,NA,anonymous,EN,5c3a4af7d1d0f9000166aca3,9,9,9,8,8,9,9,9,8,8,7,9,7,7,7,9,8,7,8,9,8,8,9,7,7,9,9,9,9,9,9,9,9,9,8,8,8,7,8,9,8,9,8,9,7,2,2,2,8,8,9,9,8,9,9,9,9,9,9,9,8,9,9,8,8,9,8,7,8,9,8,7,9,9,9,7,9,7,8,9,9,9,9,9,9,9,9,9,9,8,9,4,9,8,8,8,8,9,8,2,2,2,9,9,9,9,9,9,2,2,2,1,1,1,1,1,1,1,1,,2,6,6,34,0,,183,0,0,
09-04-21 17:18,09-04-21 17:25,0,100,414,1,09-04-21 17:25,R_2Pj28pPszz9TEOd,NA,NA,NA,NA,anonymous,EN,6050a4ce270d958513e58650,5,4,3,1,3,1,4,3,1,4,7,9,1,1,1,7,4,1,1,5,5,9,6,1,1,1,4,5,5,6,9,9,9,9,9,9,9,1,9,9,7,9,7,9,9,1,1,1,5,6,4,8,5,5,4,3,4,1,5,1,4,5,1,5,4,3,1,6,1,6,2,3,1,3,5,3,6,3,1,1,3,4,4,7,9,9,9,8,9,9,9,1,9,9,7,9,8,9,9,6,5,1,4,4,4,6,5,9,2,2,2,1,1,1,1,1,1,1,1,,1,8,8,24,1,,160,1,0,
09-04-21 17:16,09-04-21 17:26,0,100,619,1,09-04-21 17:26,R_302lwGjSwQyqjpW,NA,NA,NA,NA,anonymous,EN,5bb125befbef430001b03319,8,8,8,8,8,8,8,8,8,8,8,7,5,7,7,8,7,8,4,8,8,6,7,5,3,7,8,7,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,1,3,1,5,5,4,8,5,5,8,8,8,7,8,8,8,7,8,7,7,6,6,6,5,8,6,5,5,8,7,7,8,7,5,7,8,8,8,8,8,8,8,8,8,8,8,8,8,2,8,8,8,8,8,1,3,1,5,4,3,8,5,5,2,2,2,2,2,2,2,2,2,2,4,,1,1,1,30,0,,183,0,-2,
09-04-21 17:17,09-04-21 17:26,0,100,547,1,09-04-21 17:26,R_qKL9CfQks8sV65H,NA,NA,NA,NA,anonymous,EN,59e52174e75b450001a69189,7,7,7,7,7,7,7,7,7,5,6,7,4,4,3,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,5,6,7,7,7,8,8,7,8,8,7,7,5,7,5,7,7,4,5,8,3,7,2,7,7,7,7,7,8,7,7,6,7,5,7,7,8,7,9,9,9,9,9,9,9,7,9,7,9,9,9,9,9,3,3,5,7,7,4,8,7,7,2,2,2,2,2,1,1,1,1,1,1,,1,2,5,39,0,,183,0,-2,
09-04-21 17:17,09-04-21 17:26,0,100,584,1,09-04-21 17:26,R_2Ua6WSTtmCqExMB,NA,NA,NA,NA,anonymous,EN,5c0e865965217a00014edda1,6,3,6,4,4,2,4,3,4,1,5,7,1,2,1,2,2,1,2,5,7,2,2,2,1,2,2,7,8,8,9,8,9,5,5,5,5,1,5,6,8,7,8,8,7,1,1,1,6,5,1,7,6,3,6,3,6,3,4,2,4,3,3,2,3,6,1,2,1,3,2,1,2,4,7,3,3,3,1,2,2,7,7,7,9,8,9,5,5,5,5,2,5,5,9,7,8,8,7,1,1,1,6,6,3,6,6,3,1,1,1,1,1,1,1,1,1,1,1,,2,4,8,64,1,,183,1,1,No comment
09-04-21 17:20,09-04-21 17:26,0,100,366,1,09-04-21 17:26,R_1IlQJVvZr647MHT,NA,NA,NA,NA,anonymous,EN,5fc4fdc2be4fcc0008030baa,9,4,7,7,8,7,5,6,7,4,7,7,3,5,2,7,6,5,6,9,6,7,7,6,3,7,6,8,9,8,9,9,9,6,6,5,7,5,6,6,7,6,7,8,8,3,2,1,7,7,4,8,8,5,9,7,8,8,7,8,7,6,7,4,7,8,3,4,2,7,6,4,5,8,8,6,8,3,3,5,7,8,9,8,9,9,9,7,6,6,7,5,6,6,7,7,7,8,7,2,2,1,7,7,4,8,7,6,2,2,2,2,2,2,2,2,2,2,2,,2,1,2,46,0,,183,0,-1,
09-04-21 17:21,09-04-21 17:27,0,100,354,1,09-04-21 17:27,R_3QQownSHuzWhEAr,NA,NA,NA,NA,anonymous,EN,5bc7bb3f73084a00015654c2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,9,8,9,9,9,9,1,1,1,7,7,7,8,7,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,5,9,9,9,9,9,9,1,1,1,7,6,6,8,5,5,2,2,2,2,2,2,2,2,2,2,1,,1,4,7,45,0,,183,1,-1,
09-04-21 17:19,09-04-21 17:27,0,100,483,1,09-04-21 17:27,R_3nw8HscAz3uzWXj,NA,NA,NA,NA,anonymous,EN,60325f7577ccb72319bf3c63,8,4,5,6,6,7,4,5,4,3,3,7,3,2,2,6,4,2,4,3,6,5,5,2,2,3,5,6,5,6,9,9,9,6,7,8,6,6,6,7,7,6,7,6,7,1,1,1,5,3,3,6,5,5,8,4,5,3,4,3,4,3,4,2,3,5,2,1,1,3,4,1,2,3,5,5,5,3,2,2,2,5,5,4,9,9,9,6,6,6,5,6,6,6,7,6,6,7,7,1,1,1,3,3,2,3,4,4,2,2,1,1,1,1,1,1,1,1,1,,2,3,7,34,1,,183,0,0,
09-04-21 17:23,09-04-21 17:27,0,100,271,1,09-04-21 17:27,R_1LGQIU9mUs5bHry,NA,NA,NA,NA,anonymous,EN,5f076e79c34c1013d0d945e7,6,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,9,8,9,6,3,6,4,2,5,3,5,5,3,8,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,9,4,5,5,4,2,5,2,5,5,5,6,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,,2,2,4,36,0,,183,0,0,
09-04-21 17:21,09-04-21 17:27,0,100,353,1,09-04-21 17:27,R_RxeApWnKs2VV5EB,NA,NA,NA,NA,anonymous,EN,5c91942b707ed90011858f48,8,8,7,7,6,7,5,6,4,1,5,3,1,3,1,1,6,6,4,8,8,1,2,1,1,1,3,8,7,8,8,8,7,8,7,6,8,2,8,1,8,8,8,8,7,1,1,1,7,6,7,5,7,6,8,8,4,6,6,6,6,3,5,1,3,2,3,1,1,2,2,1,1,7,6,3,2,1,1,1,3,8,8,5,8,8,8,7,6,8,8,4,8,2,8,8,7,8,7,1,1,1,5,6,5,5,6,6,2,2,1,1,1,1,1,1,1,1,1,,5,7,7,32,1,,183,0,0,Have a nice weekend !
09-04-21 17:22,09-04-21 17:27,0,100,351,1,09-04-21 17:27,R_3NL4vtij5nyENSv,NA,NA,NA,NA,anonymous,EN,603bb3cfd1aca681ef60b8cd,9,7,7,7,7,7,7,7,9,7,9,9,3,6,1,7,7,9,7,9,9,9,9,6,5,5,7,9,9,9,9,9,9,7,7,7,9,7,7,4,7,7,7,9,9,1,1,1,6,6,6,9,9,9,7,7,7,7,7,7,7,7,7,7,7,9,3,7,2,7,7,9,3,9,9,9,9,7,2,3,7,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,9,9,1,1,1,9,7,7,9,9,9,2,2,2,2,2,2,2,2,1,1,1,,1,4,6,34,0,,183,0,0,
09-04-21 17:21,09-04-21 17:28,0,100,372,1,09-04-21 17:28,R_1cRZwKWcA9b5ufJ,NA,NA,NA,NA,anonymous,EN,56d35c2ada2aaa000bab03cf,8,7,7,6,6,6,5,7,9,4,6,4,5,4,3,4,5,3,6,7,6,6,7,1,4,2,4,7,8,7,9,9,9,7,9,7,8,7,7,6,7,9,9,9,8,2,3,1,5,5,4,9,6,2,8,7,7,7,7,7,6,7,9,5,6,4,4,5,3,6,5,3,6,7,6,7,5,1,4,4,5,7,7,8,7,9,9,7,7,7,8,6,8,6,7,8,9,8,9,3,3,6,6,7,5,7,5,2,2,2,2,2,2,2,2,2,1,1,2,,1,2,2,41,1,,183,0,-2,
09-04-21 17:21,09-04-21 17:28,0,100,415,1,09-04-21 17:28,R_3NP9ErQwdoNhbNU,NA,NA,NA,NA,anonymous,EN,5b29f05c7f78160001468274,5,8,7,7,7,4,6,7,6,5,6,7,1,3,2,6,6,7,4,6,5,6,3,6,2,2,4,6,6,6,9,9,9,8,9,9,9,9,9,6,7,9,9,9,7,3,1,1,8,6,6,7,8,6,8,8,6,6,6,7,6,5,7,6,6,5,1,2,2,5,5,5,3,6,6,4,4,4,4,2,6,6,6,6,9,9,9,9,8,8,8,7,9,5,8,9,9,9,9,2,1,1,8,7,7,7,8,8,2,2,2,2,2,2,2,2,2,2,1,,1,5,7,46,1,,183,0,-2,Not at this time
09-04-21 17:21,09-04-21 17:28,0,100,426,1,09-04-21 17:28,R_AAQsBLDJnL3HP1L,NA,NA,NA,NA,anonymous,EN,60153ea2044b155d7785dc67,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,9,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,8,9,5,6,4,4,4,4,8,7,6,6,7,6,3,1,1,6,3,3,6,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,9,4,5,5,5,4,4,8,6,5,7,7,6,1,1,1,6,4,3,5,4,1,2,2,2,2,2,2,2,2,2,2,4,,1,1,1,41,0,,183,1,2,
09-04-21 17:23,09-04-21 17:28,0,100,301,1,09-04-21 17:28,R_ZeiwTAXTXx4Digx,NA,NA,NA,NA,anonymous,EN,547a4f58fdf99b5321ba58f4,7,6,9,4,5,6,4,5,5,4,3,8,3,2,2,4,5,4,3,6,4,5,7,3,3,3,4,7,9,8,9,6,9,5,3,7,4,4,3,4,6,5,6,8,5,1,1,1,7,7,4,7,7,4,9,4,6,3,4,4,4,6,4,3,2,8,2,3,2,3,3,4,6,6,4,3,7,3,3,2,5,7,8,9,6,7,9,6,3,7,4,3,4,2,5,5,6,4,5,1,1,1,5,4,5,7,7,4,2,2,2,2,1,1,1,1,1,1,1,,1,8,7,29,0,,183,0,-2,
09-04-21 17:22,09-04-21 17:28,0,100,386,1,09-04-21 17:28,R_2CxKWMr4nnNbuBk,NA,NA,NA,NA,anonymous,EN,5ccc76bbc7508d0017d35954,5,4,7,5,6,5,6,3,5,5,4,7,4,6,4,6,4,6,2,4,7,6,6,3,1,2,2,7,7,6,6,7,6,5,5,6,6,6,5,5,6,7,7,6,6,2,2,1,6,6,5,8,5,4,4,5,6,5,5,5,4,5,4,3,4,6,3,5,4,5,3,3,4,5,6,6,4,3,4,2,1,5,6,6,6,7,6,5,5,6,5,6,5,6,7,7,7,6,5,2,1,1,6,6,5,8,5,4,2,2,2,1,1,1,1,1,1,1,1,,4,6,8,32,0,,183,1,1,none
09-04-21 17:21,09-04-21 17:28,0,100,415,1,09-04-21 17:28,R_zcdlsunq1xk8E2R,NA,NA,NA,NA,anonymous,EN,603ce73f67d4bcb0cced47b4,7,7,7,7,7,7,7,7,7,7,7,6,1,6,4,7,7,7,4,8,9,8,7,8,7,1,7,8,8,8,9,7,9,6,6,7,7,1,7,8,8,7,8,8,9,1,1,1,6,7,3,8,8,9,8,5,7,6,7,7,7,7,7,7,5,7,1,4,1,7,7,5,3,8,9,7,7,7,7,1,7,8,8,9,9,7,9,5,6,6,8,4,8,7,7,7,8,7,8,1,1,1,5,6,5,9,7,7,2,2,2,2,2,2,2,2,2,2,1,,2,3,4,31,0,,183,1,-2,
09-04-21 17:20,09-04-21 17:28,0,100,522,1,09-04-21 17:28,R_3sziIGcbm4wIYzB,NA,NA,NA,NA,anonymous,EN,5af5d34e25561e00013ab3d7,7,9,9,3,9,9,9,9,9,9,9,9,1,1,1,9,9,1,2,9,9,9,9,9,1,2,1,9,9,9,9,9,9,9,9,9,7,9,9,9,9,9,9,9,7,3,1,1,9,9,9,9,9,9,6,9,8,6,9,9,9,9,9,9,9,9,1,1,1,9,9,2,9,9,9,9,9,6,1,3,1,9,9,9,9,9,9,9,9,9,7,8,8,9,9,9,9,9,8,2,1,1,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,,1,1,5,55,0,,183,0,1,I do not eat a lot of meat. Vegetarians and vegans making a huge noise about meat will not make me change my mind to eating the over processed unhealthy food I see them eat. The small amout I eat means I have a healthy balanced diet which in the long term will make me healthier than a vegan.
09-04-21 16:59,09-04-21 17:28,0,100,1765,1,09-04-21 17:28,R_1r3o5EzZDa6T90R,NA,NA,NA,NA,anonymous,EN,5d9de5af655ab900136ff8da,4,2,3,3,3,2,3,2,6,2,3,4,1,2,1,4,2,2,1,4,3,3,3,1,1,2,1,6,4,6,7,8,7,6,6,6,6,1,6,2,5,4,6,8,6,1,1,1,6,4,4,6,5,6,2,2,4,3,4,3,3,2,5,2,3,4,1,2,1,6,3,1,3,4,4,4,4,1,1,2,1,6,4,6,6,6,6,4,5,NA,2,3,6,2,5,6,6,6,3,1,1,1,5,3,4,5,5,5,2,2,2,1,1,1,1,1,1,1,1,,1,3,3,34,1,,183,1,0,
09-04-21 17:19,09-04-21 17:28,0,100,542,1,09-04-21 17:28,R_2y8kNSIy177eN7r,NA,NA,NA,NA,anonymous,EN,5c1c4e142c45d40001471aeb,8,8,6,6,5,5,5,5,5,2,2,8,2,2,2,3,5,5,2,5,7,3,5,3,2,6,2,6,6,7,9,9,9,8,8,8,8,1,6,1,8,6,9,8,8,1,1,1,7,6,4,5,8,1,8,7,6,6,5,5,5,5,5,2,4,8,2,2,2,4,5,5,2,6,6,4,5,3,2,5,2,6,6,6,9,9,9,8,8,8,8,1,7,1,8,7,9,8,8,1,1,1,6,6,4,4,8,1,2,2,2,2,2,2,2,2,2,2,1,,1,3,5,41,1,,183,1,0,no
09-04-21 17:21,09-04-21 17:29,0,100,423,1,09-04-21 17:29,R_1K2uczyCKazt7Zj,NA,NA,NA,NA,anonymous,EN,6047a75fb0f5940008f35cc5,8,7,7,4,3,3,4,6,5,4,3,7,3,3,3,8,2,3,3,4,8,2,3,3,3,3,3,3,8,8,9,9,9,9,7,8,9,8,9,9,9,8,9,9,9,5,3,5,8,7,5,8,9,5,8,7,4,4,4,3,4,4,4,3,3,5,3,3,3,8,2,3,3,4,8,3,3,3,3,3,3,3,8,8,9,9,9,9,8,8,8,3,8,9,9,9,9,9,9,7,5,5,8,5,5,9,9,7,2,2,2,2,2,2,2,1,1,1,1,,1,2,4,57,0,,183,0,-1,
09-04-21 17:22,09-04-21 17:29,0,100,420,1,09-04-21 17:29,R_R504XQsB6E9BKlX,NA,NA,NA,NA,anonymous,EN,582470f7e198b200012fc7e7,6,6,6,5,6,6,6,6,6,5,6,7,4,5,4,6,5,5,5,6,6,6,6,3,3,5,5,6,7,6,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,8,8,8,6,6,6,7,6,5,6,6,6,5,6,6,6,6,6,4,5,6,3,5,3,6,5,5,5,6,6,6,6,4,3,4,3,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,8,8,8,5,6,6,7,6,6,2,2,1,1,1,1,1,1,1,1,1,,1,3,5,43,0,,183,1,-2,
09-04-21 17:22,09-04-21 17:29,0,100,427,1,09-04-21 17:29,R_6yZlQxtdGfqFR0B,NA,NA,NA,NA,anonymous,EN,60163ed1b16bec7be479742a,6,4,5,6,4,5,3,2,5,1,4,5,1,1,1,1,1,1,3,5,3,2,4,1,1,1,2,5,5,8,9,9,6,7,3,5,7,5,7,5,3,6,9,8,8,2,1,1,4,5,4,6,6,2,7,3,4,6,4,3,2,3,3,1,2,4,1,1,1,1,1,1,2,5,2,2,3,1,1,1,2,4,5,5,9,9,7,6,4,5,8,4,8,4,3,6,9,7,7,1,1,1,5,4,5,6,6,2,2,2,2,2,2,2,2,2,1,1,1,,1,2,4,22,0,,183,0,-1,
09-04-21 17:23,09-04-21 17:30,0,100,393,1,09-04-21 17:30,R_3pswmNsrXtCUvCG,NA,NA,NA,NA,anonymous,EN,5f033fb3d68caf21ddc4c93b,9,9,8,8,8,8,8,8,8,7,8,8,7,7,6,8,8,7,8,8,7,7,8,8,8,7,8,8,8,8,9,8,9,6,4,6,6,3,6,3,6,6,7,6,7,1,1,1,7,7,5,8,8,5,9,9,8,8,8,8,8,8,8,7,8,8,7,7,6,8,8,7,8,8,8,8,8,8,8,7,8,8,8,8,9,8,9,6,6,6,6,3,5,3,6,6,7,6,6,1,1,1,8,6,5,8,8,5,2,2,2,2,2,2,2,2,2,2,3,,1,1,1,22,1,,183,0,-2,
